label,x,y,plot_type,plot_num
ORIS,0.0,58854.45781466031,path,0
ORIS,41963.141417096245,58854.45781466031,path,0
ORIS,42988.362602412344,58854.45781466031,path,0
ORIS,44038.631447253596,58854.45781466031,path,0
ORIS,45114.5599027352,58854.45781466031,path,0
ORIS,46216.77487083701,58854.45781466031,path,0
ORIS,47345.91856967514,58854.45781466031,path,0
ORIS,48502.64890769759,58854.45781466031,path,0
ORIS,49687.63986702224,58854.45781466031,path,0
ORIS,50901.581896140066,58854.45781466031,path,0
ORIS,52145.182312212935,58854.45781466031,path,0
ORIS,53419.165713199945,58854.45781466031,path,0
ORIS,54724.27440005273,58854.45781466031,path,0
ORIS,56061.26880922554,159298.361094195,path,0
ORIS,57430.92795575224,159298.361094195,path,0
ORIS,58834.049887148256,159298.361094195,path,0
ORIS,60271.452148402095,159298.361094195,path,0
ORIS,61743.97225832725,159298.361094195,path,0
ORIS,63252.46819755208,159298.361094195,path,0
ORIS,64797.81890843199,159298.361094195,path,0
ORIS,66380.92480717521,159298.361094195,path,0
ORIS,68002.70830848058,159298.361094195,path,0
ORIS,69664.11436299303,159298.361094195,path,0
ORIS,71366.11100788976,159298.361094195,path,0
ORIS,73109.68993091816,159298.361094195,path,0
ORIS,74895.86704821406,159298.361094195,path,0
ORIS,76725.68309623671,159298.361094195,path,0
ORIS,78600.20423816591,159298.361094195,path,0
ORIS,80520.52268511397,159298.361094195,path,0
ORIS,82487.7573325151,149808.9661148863,path,0
ORIS,84503.0544120625,149808.9661148863,path,0
ORIS,86567.58815957337,149808.9661148863,path,0
ORIS,88682.56149917077,149808.9661148863,path,0
ORIS,90849.20674418111,149808.9661148863,path,0
ORIS,93068.78631515552,149808.9661148863,path,0
ORIS,95342.59347543359,149808.9661148863,path,0
ORIS,97671.95308467803,149808.9661148863,path,0
ORIS,100058.22237081913,149808.9661148863,path,0
ORIS,102502.79172085926,149808.9661148863,path,0
ORIS,105007.08549099762,149808.9661148863,path,0
ORIS,107572.5628365476,149808.9661148863,path,0
ORIS,110200.71856213023,149808.9661148863,path,0
ORIS,112893.08399263932,149808.9661148863,path,0
ORIS,115651.22786548508,149808.9661148863,path,0
ORIS,118476.75724463708,149808.9661148863,path,0
ORIS,121371.3184569983,149808.9661148863,path,0
ORIS,124336.59805165626,149808.9661148863,path,0
ORIS,127374.32378257014,177163.67398589713,path,0
ORIS,130486.26561526622,177163.67398589713,path,0
ORIS,133674.2367581286,177163.67398589713,path,0
ORIS,136940.09471888558,177163.67398589713,path,0
ORIS,140285.74238690778,177163.67398589713,path,0
ORIS,143713.1291419485,177163.67398589713,path,0
ORIS,147224.2519899717,177163.67398589713,path,0
ORIS,150821.15672673055,177163.67398589713,path,0
ORIS,154505.93912977364,177163.67398589713,path,0
ORIS,158280.74617957353,177163.67398589713,path,0
ORIS,162147.77731048944,177163.67398589713,path,0
ORIS,166109.28569229293,177163.67398589713,path,0
ORIS,170167.57954300268,177163.67398589713,path,0
ORIS,174325.0234737941,177163.67398589713,path,0
ORIS,178584.0398667672,177163.67398589713,path,0
ORIS,182947.11028637484,201168.3522430199,path,0
ORIS,187416.7769253348,201168.3522430199,path,0
ORIS,191995.6440858671,201168.3522430199,path,0
ORIS,196686.37969712066,201168.3522430199,path,0
ORIS,201491.71686967232,201168.3522430199,path,0
ORIS,206414.45548800516,201168.3522430199,path,0
ORIS,211457.46384189295,201168.3522430199,path,0
ORIS,216623.68029764187,201168.3522430199,path,0
ORIS,221916.1150101633,201168.3522430199,path,0
ORIS,227337.85167687468,201168.3522430199,path,0
ORIS,232892.049334451,201168.3522430199,path,0
ORIS,238581.9441994739,201168.3522430199,path,0
ORIS,244410.85155404935,118040.43406377235,path,0
ORIS,250382.16767749563,118040.43406377235,path,0
ORIS,256499.37182522315,118040.43406377235,path,0
ORIS,262766.02825596294,118040.43406377235,path,0
ORIS,269185.7883085226,118040.43406377235,path,0
ORIS,275762.39252928,118040.43406377235,path,0
ORIS,282499.6728516557,118040.43406377235,path,0
ORIS,289401.5548288327,118040.43406377235,path,0
ORIS,296472.05992102437,118040.43406377235,path,0
ORIS,303715.30783862446,118040.43406377235,path,0
ORIS,311135.518942603,118040.43406377235,path,0
ORIS,318737.01670354797,118040.43406377235,path,0
ORIS,326524.23022078484,204069.64842445575,path,0
ORIS,334501.696803041,204069.64842445575,path,0
ORIS,342674.0646121619,204069.64842445575,path,0
ORIS,351046.0953714138,204069.64842445575,path,0
ORIS,359622.6671399575,204069.64842445575,path,0
ORIS,368408.7771551042,204069.64842445575,path,0
ORIS,377409.54474401317,204069.64842445575,path,0
ORIS,386630.2143065267,204069.64842445575,path,0
ORIS,396076.1583708781,204069.64842445575,path,0
ORIS,405752.8807240575,204069.64842445575,path,0
ORIS,415666.01961865573,204069.64842445575,path,0
ORIS,425821.3510580565,204069.64842445575,path,0
ORIS,436224.7921618912,204069.64842445575,path,0
ORIS,446882.40461371496,204069.64842445575,path,0
ORIS,457800.3981929166,428815.23627720616,path,0
