label,x,y,plot_type,plot_num
VAGS,0.0,29276.210465847467,path,0
VAGS,18243.993440516846,29276.210465847467,path,0
VAGS,18847.928664177645,29276.210465847467,path,0
VAGS,19471.856098182492,29276.210465847467,path,0
VAGS,20116.437549392096,29276.210465847467,path,0
VAGS,20782.356732615965,29276.210465847467,path,0
VAGS,21470.319995836442,29276.210465847467,path,0
VAGS,22181.05706943994,29276.210465847467,path,0
VAGS,22915.321840250213,29276.210465847467,path,0
VAGS,23673.893151184573,29276.210465847467,path,0
VAGS,24457.57562738138,29276.210465847467,path,0
VAGS,25267.200529674978,29276.210465847467,path,0
VAGS,26103.62663632344,67275.05223064507,path,0
VAGS,26967.74115392433,67275.05223064507,path,0
VAGS,27860.460658484757,67275.05223064507,path,0
VAGS,28782.732067643858,67275.05223064507,path,0
VAGS,29735.533645079027,67275.05223064507,path,0
VAGS,30719.876038161216,67275.05223064507,path,0
VAGS,31736.803349959973,67275.05223064507,path,0
VAGS,32787.39424673536,67275.05223064507,path,0
VAGS,33872.763102091405,67275.05223064507,path,0
VAGS,34994.06117900473,67275.05223064507,path,0
VAGS,36152.47785098218,114953.16859913507,path,0
VAGS,37349.241863642696,114953.16859913507,path,0
VAGS,38585.62263806164,114953.16859913507,path,0
VAGS,39862.931617260045,114953.16859913507,path,0
VAGS,41182.523657267,114953.16859913507,path,0
VAGS,42545.798464230706,114953.16859913507,path,0
VAGS,43954.20207910257,114953.16859913507,path,0
VAGS,45409.22841146913,114953.16859913507,path,0
VAGS,46912.4208241588,114953.16859913507,path,0
VAGS,48465.37377030419,114953.16859913507,path,0
VAGS,50069.73448459656,114953.16859913507,path,0
VAGS,51727.20473052618,150016.6838245738,path,0
VAGS,53439.54260546203,150016.6838245738,path,0
VAGS,55208.564405485566,150016.6838245738,path,0
VAGS,57036.14655195634,150016.6838245738,path,0
VAGS,58924.22758185339,150016.6838245738,path,0
VAGS,60874.81020400316,150016.6838245738,path,0
VAGS,62889.96342337539,150016.6838245738,path,0
VAGS,64971.82473569998,150016.6838245738,path,0
VAGS,67122.60239473282,150016.6838245738,path,0
VAGS,69344.5777545754,150016.6838245738,path,0
VAGS,71640.1076895328,150016.6838245738,path,0
VAGS,74011.62709407695,150016.6838245738,path,0
VAGS,76461.65146556647,150016.6838245738,path,0
VAGS,78992.77957246316,150016.6838245738,path,0
VAGS,81607.69621087499,150016.6838245738,path,0
VAGS,84309.17505234957,150016.6838245738,path,0
VAGS,87100.08158593885,150016.6838245738,path,0
VAGS,89983.37615765558,150016.6838245738,path,0
VAGS,92962.11711054578,150016.6838245738,path,0
VAGS,96039.46402870759,150016.6838245738,path,0
VAGS,99218.68108869782,150016.6838245738,path,0
VAGS,102503.14052188073,150016.6838245738,path,0
VAGS,105896.32619139184,150016.6838245738,path,0
VAGS,109401.83728751086,170696.3577305624,path,0
VAGS,113023.3921453635,170696.3577305624,path,0
VAGS,116764.83218900117,170696.3577305624,path,0
VAGS,120630.12600604296,170696.3577305624,path,0
VAGS,124623.37355720109,170696.3577305624,path,0
VAGS,128748.81052515584,170696.3577305624,path,0
VAGS,133010.81280739134,170696.3577305624,path,0
VAGS,137413.9011577597,170696.3577305624,path,0
VAGS,141962.7459816955,170696.3577305624,path,0
VAGS,146662.1722901676,170696.3577305624,path,0
VAGS,151517.16481762228,170696.3577305624,path,0
VAGS,156532.8733093476,170696.3577305624,path,0
VAGS,161714.61798386605,170696.3577305624,path,0
VAGS,167067.89517615057,170696.3577305624,path,0
VAGS,172598.38316764863,170696.3577305624,path,0
VAGS,178311.94820929962,170696.3577305624,path,0
VAGS,184214.6507439331,170696.3577305624,path,0
VAGS,190312.7518346492,189380.28712556587,path,0
VAGS,196612.71980599844,189380.28712556587,path,0
VAGS,203121.23710500656,189380.28712556587,path,0
VAGS,209845.20738932135,189380.28712556587,path,0
VAGS,216791.76285000052,189380.28712556587,path,0
VAGS,223968.2717767065,189380.28712556587,path,0
VAGS,231382.34637333467,189380.28712556587,path,0
VAGS,239041.850832364,189380.28712556587,path,0
VAGS,246954.90967649428,189380.28712556587,path,0
VAGS,255129.91637641893,189380.28712556587,path,0
VAGS,263575.54225387424,189380.28712556587,path,0
VAGS,272300.74567940773,189380.28712556587,path,0
VAGS,281314.78157462337,189380.28712556587,path,0
VAGS,290627.21122898016,189380.28712556587,path,0
VAGS,300247.91244156036,165886.4539132292,path,0
VAGS,310187.0899985627,165886.4539132292,path,0
VAGS,320455.2864976329,165886.4539132292,path,0
VAGS,331063.3935305168,165886.4539132292,path,0
VAGS,342022.66323589406,165886.4539132292,path,0
VAGS,353344.7202346483,165886.4539132292,path,0
VAGS,365041.5739602343,165886.4539132292,path,0
VAGS,377125.63139721827,165886.4539132292,path,0
VAGS,389609.7102415069,165886.4539132292,path,0
VAGS,402507.05249622214,165886.4539132292,path,0
VAGS,415831.3385176421,165886.4539132292,path,0
VAGS,429596.7015261101,165886.4539132292,path,0
VAGS,443817.74259730027,165886.4539132292,path,0
VAGS,458509.5461497431,465915.7173743883,path,0
