label,x,y,plot_type,plot_num
NISS,0.0,57370.656019806505,path,0
NISS,39154.83740178268,57370.656019806505,path,0
NISS,40175.688077288425,57370.656019806505,path,0
NISS,41223.15452164508,57370.656019806505,path,0
NISS,42297.93066508996,57370.656019806505,path,0
NISS,43400.728530111526,57370.656019806505,path,0
NISS,44532.2787031532,57370.656019806505,path,0
NISS,45693.330818615555,57370.656019806505,path,0
NISS,46884.654055477404,57370.656019806505,path,0
NISS,48107.03764686497,57370.656019806505,path,0
NISS,49361.291402906536,57370.656019806505,path,0
NISS,50648.24624721906,57370.656019806505,path,0
NISS,51968.75476738216,57370.656019806505,path,0
NISS,53323.691779764165,57370.656019806505,path,0
NISS,54713.95490907432,191407.6907826467,path,0
NISS,56140.46518302521,191407.6907826467,path,0
NISS,57604.16764249933,191407.6907826467,path,0
NISS,59106.03196762392,191407.6907826467,path,0
NISS,60647.053120169076,191407.6907826467,path,0
NISS,62228.25200269435,191407.6907826467,path,0
NISS,63850.67613488089,191407.6907826467,path,0
NISS,65515.40034749694,191407.6907826467,path,0
NISS,67223.52749445647,191407.6907826467,path,0
NISS,68976.18918344285,191407.6907826467,path,0
NISS,70774.54652558122,191407.6907826467,path,0
NISS,72619.79090465666,191407.6907826467,path,0
NISS,74513.14476638743,191407.6907826467,path,0
NISS,76455.86242827613,191407.6907826467,path,0
NISS,78449.23091057577,191407.6907826467,path,0
NISS,80494.57078892045,192421.45488147452,path,0
NISS,82593.23706918633,192421.45488147452,path,0
NISS,84746.62008516194,192421.45488147452,path,0
NISS,86956.14641962264,192421.45488147452,path,0
NISS,89223.27984941968,192421.45488147452,path,0
NISS,91549.5223152094,192421.45488147452,path,0
NISS,93936.41491646574,192421.45488147452,path,0
NISS,96385.53893243463,192421.45488147452,path,0
NISS,98898.51686970687,192421.45488147452,path,0
NISS,101477.01353710356,192421.45488147452,path,0
NISS,104122.73714858615,192421.45488147452,path,0
NISS,106837.44045492148,192421.45488147452,path,0
NISS,109622.92190485203,192421.45488147452,path,0
NISS,112481.02683654016,192421.45488147452,path,0
NISS,115413.6487000761,192421.45488147452,path,0
NISS,118422.73031185905,192421.45488147452,path,0
NISS,121510.26514168295,192421.45488147452,path,0
NISS,124678.29863337924,186288.4334505228,path,0
NISS,127928.92955989148,186288.4334505228,path,0
NISS,131264.3114136799,186288.4334505228,path,0
NISS,134686.6538333767,186288.4334505228,path,0
NISS,138198.22406763723,186288.4334505228,path,0
NISS,141801.34847715704,186288.4334505228,path,0
NISS,145498.4140758496,186288.4334505228,path,0
NISS,149291.87011220606,186288.4334505228,path,0
NISS,153184.229691884,186288.4334505228,path,0
NISS,157178.07144260133,186288.4334505228,path,0
NISS,161276.0412224366,186288.4334505228,path,0
NISS,165480.85387266922,186288.4334505228,path,0
NISS,169795.29501631937,186288.4334505228,path,0
NISS,174222.22290358003,186288.4334505228,path,0
NISS,178764.57030536328,186288.4334505228,path,0
NISS,183425.34645621548,167801.6485212331,path,0
NISS,188207.63904788837,167801.6485212331,path,0
NISS,193114.61627488694,167801.6485212331,path,0
NISS,198149.5289333488,167801.6485212331,path,0
NISS,203315.71257464634,167801.6485212331,path,0
NISS,208616.58971513758,167801.6485212331,path,0
NISS,214055.67210353,167801.6485212331,path,0
NISS,219636.5630473595,167801.6485212331,path,0
NISS,225362.95980012568,167801.6485212331,path,0
NISS,231238.65601066488,167801.6485212331,path,0
NISS,237267.54423638334,167801.6485212331,path,0
NISS,243453.6185220162,167801.6485212331,path,0
NISS,249800.9770456198,167801.6485212331,path,0
NISS,256313.8248335513,119627.47754139874,path,0
NISS,262996.4765462329,119627.47754139874,path,0
NISS,269853.35933654755,119627.47754139874,path,0
NISS,276889.0157827589,119627.47754139874,path,0
NISS,284108.1068978987,119627.47754139874,path,0
NISS,291515.4152176154,119627.47754139874,path,0
NISS,299115.8479685299,119627.47754139874,path,0
NISS,306914.4403191968,119627.47754139874,path,0
NISS,314916.3587158252,119627.47754139874,path,0
NISS,323126.9043049693,119627.47754139874,path,0
NISS,331551.5164454552,119627.47754139874,path,0
NISS,340195.7763118718,429581.87801039376,path,0
NISS,349065.4105920124,429581.87801039376,path,0
NISS,358166.2952807155,429581.87801039376,path,0
NISS,367504.4595726214,429581.87801039376,path,0
NISS,377086.0898564189,429581.87801039376,path,0
NISS,386917.5338132317,429581.87801039376,path,0
NISS,397005.3046218592,429581.87801039376,path,0
NISS,407356.08527365513,429581.87801039376,path,0
NISS,417976.73299990664,429581.87801039376,path,0
NISS,428874.2838146423,429581.87801039376,path,0
NISS,440055.957175883,429581.87801039376,path,0
NISS,451529.1607684198,429581.87801039376,path,0
NISS,463301.4954112906,429581.87801039376,path,0
NISS,475380.7600932048,429581.87801039376,path,0
NISS,487774.9571392506,429581.87801039376,path,0
NISS,500492.29751231335,429581.87801039376,path,0
