label,x,y,plot_type,plot_num
PONT,0.0,71319.38318377642,path,0
PONT,51171.39349346306,71319.38318377642,path,0
PONT,52382.74741593926,71319.38318377642,path,0
PONT,53622.77709307682,71319.38318377642,path,0
PONT,54892.16135117922,71319.38318377642,path,0
PONT,56191.59508605379,71319.38318377642,path,0
PONT,57521.78964341681,71319.38318377642,path,0
PONT,58883.4732083036,71319.38318377642,path,0
PONT,60277.391203697116,71319.38318377642,path,0
PONT,61704.30669859288,71319.38318377642,path,0
PONT,63165.00082572396,71319.38318377642,path,0
PONT,64660.27320917444,71319.38318377642,path,0
PONT,66190.94240211566,71319.38318377642,path,0
PONT,67757.84633490462,71319.38318377642,path,0
PONT,69361.84277379018,71319.38318377642,path,0
PONT,71003.80979047777,71319.38318377642,path,0
PONT,72684.64624280999,193275.89808762557,path,0
PONT,74405.27226682614,193275.89808762557,path,0
PONT,76166.62978046984,193275.89808762557,path,0
PONT,77969.68299922088,193275.89808762557,path,0
PONT,79815.41896393322,193275.89808762557,path,0
PONT,81704.8480811683,193275.89808762557,path,0
PONT,83639.00467631921,193275.89808762557,path,0
PONT,85618.94755982906,193275.89808762557,path,0
PONT,87645.76060681266,193275.89808762557,path,0
PONT,89720.55335039967,193275.89808762557,path,0
PONT,91844.46158912343,193275.89808762557,path,0
PONT,94018.64800868834,193275.89808762557,path,0
PONT,96244.30281845588,193275.89808762557,path,0
PONT,98522.64440299798,193275.89808762557,path,0
PONT,100854.91998907411,193275.89808762557,path,0
PONT,103242.40632839757,193275.89808762557,path,0
PONT,105686.41039656434,193275.89808762557,path,0
PONT,108188.27010852747,193275.89808762557,path,0
PONT,110749.3550510085,178267.77391760278,path,0
PONT,113371.06723224676,178267.77391760278,path,0
PONT,116054.84184949729,178267.77391760278,path,0
PONT,118802.14807469714,178267.77391760278,path,0
PONT,121614.48985873058,178267.77391760278,path,0
PONT,124493.40675473292,178267.77391760278,path,0
PONT,127440.47476088435,178267.77391760278,path,0
PONT,130457.30718315457,178267.77391760278,path,0
PONT,133545.55551847073,178267.77391760278,path,0
PONT,136706.9103587924,178267.77391760278,path,0
PONT,139943.10231658773,178267.77391760278,path,0
PONT,143255.90297221855,178267.77391760278,path,0
PONT,146647.1258437519,178267.77391760278,path,0
PONT,150118.6273797299,199704.17976665308,path,0
PONT,153672.30797544026,199704.17976665308,path,0
PONT,157310.1130132452,199704.17976665308,path,0
PONT,161034.0339275371,199704.17976665308,path,0
PONT,164846.10929490437,199704.17976665308,path,0
PONT,168748.42595010414,199704.17976665308,path,0
PONT,172743.12012845316,199704.17976665308,path,0
PONT,176832.37863526144,199704.17976665308,path,0
PONT,181018.4400429498,199704.17976665308,path,0
PONT,185303.59591650564,199704.17976665308,path,0
PONT,189690.19206794872,199704.17976665308,path,0
PONT,194180.62984049303,199704.17976665308,path,0
PONT,198777.3674231079,199704.17976665308,path,0
PONT,203482.92119619864,199704.17976665308,path,0
PONT,208299.86710914155,219347.33524280763,path,0
PONT,213230.84209042994,219347.33524280763,path,0
PONT,218278.54549120096,219347.33524280763,path,0
PONT,223445.74056293463,219347.33524280763,path,0
PONT,228735.25597013353,219347.33524280763,path,0
PONT,234149.9873388115,219347.33524280763,path,0
PONT,239692.89884163885,219347.33524280763,path,0
PONT,245367.0248206119,219347.33524280763,path,0
PONT,251175.47144813498,219347.33524280763,path,0
PONT,257121.41842742483,219347.33524280763,path,0
PONT,263208.12073316704,219347.33524280763,path,0
PONT,269438.91039337905,219347.33524280763,path,0
PONT,275817.1983134535,138169.40311995576,path,0
PONT,282346.4761433817,138169.40311995576,path,0
PONT,289030.3181891784,138169.40311995576,path,0
PONT,295872.38336955564,138169.40311995576,path,0
PONT,302876.4172189148,138169.40311995576,path,0
PONT,310046.2539377554,138169.40311995576,path,0
PONT,317385.8184916214,138169.40311995576,path,0
PONT,324899.12875973555,138169.40311995576,path,0
PONT,332590.2977344965,138169.40311995576,path,0
PONT,340463.5357730438,138169.40311995576,path,0
PONT,348523.15290212363,138169.40311995576,path,0
PONT,356773.5611775146,138169.40311995576,path,0
PONT,365219.27709930966,138169.40311995576,path,0
PONT,373864.92408437154,257770.35014554946,path,0
PONT,382715.2349973179,257770.35014554946,path,0
PONT,391775.0547414222,257770.35014554946,path,0
PONT,401049.34291084576,257770.35014554946,path,0
PONT,410543.1765056573,257770.35014554946,path,0
PONT,420261.75271112047,257770.35014554946,path,0
PONT,430210.3917427774,257770.35014554946,path,0
PONT,440394.5397588795,257770.35014554946,path,0
PONT,450819.7718417653,257770.35014554946,path,0
PONT,461491.79504981235,257770.35014554946,path,0
PONT,472416.45154163905,257770.35014554946,path,0
PONT,483599.72177426127,257770.35014554946,path,0
PONT,495047.72777696035,257770.35014554946,path,0
PONT,506766.7365026494,257770.35014554946,path,0
PONT,518763.1632585745,478317.39645975654,path,0
